,best_val_loss,best_val_loss,val_mse_e,val_mse_e,val_mse_eta,val_mse_eta,val_mse_d,val_mse_d
,mean,std,mean,std,mean,std,mean,std
config_index,,,,,,,,
0,0.0454881589859724,0.00044102720175682254,8.155928466654595e-07,9.35875602632088e-08,1.060897521331186e-06,8.486664184390942e-08,0.0012388536427578322,4.681344090693877e-05
1,0.04603693634271622,0.0003340107201317564,9.60857478470225e-07,2.5246885033105806e-07,1.0566769072324548e-06,3.978480463745243e-08,0.0012661108833599756,7.967101257513385e-05
2,0.046816511824727056,0.0013942519283264877,8.603725559370587e-07,1.2524809416774075e-07,1.0501834637303524e-06,6.403088053752527e-08,0.0012564466789224678,5.257959025367405e-05
3,0.045801744982600215,0.0007179791391685858,8.444077879858758e-07,1.560535761457565e-07,1.0401032420005687e-06,5.429006855640483e-08,0.0012253701837398744,4.2330959894504644e-05
4,0.04976999945938587,0.0016526825391280082,2.8043730885844582e-06,1.0056058324243797e-06,1.22315085427461e-06,9.344163415669051e-08,0.0013482514585650002,0.0001138374823779146
